F0	F10	F20	F30	F40	F50	F60
2L.1467557372220	0.0100502512562814	0	0.00819672131147541	0.0337078651685393	0	0.0256410256410256	0.0152671755725191
2L.3963112137524	0.0875912408759124	0.0704225352112676	0.0757575757575758	0.0297029702970297	0.0920245398773006	0.0945945945945946	0.147058823529412
2L.4148887880747	0.171428571428571	0.227722772277228	0.271317829457364	0.275	0.18	0.224719101123595	0.220472440944882
2L.7356248361260	0.0106382978723404	0	0	0	0	0	0
2L.6819521056135	0.295880149812734	0.391666666666667	0.491525423728814	0.397727272727273	0.420289855072464	0.523809523809524	0.52755905511811
2L.3215566415408	0.0366492146596859	0.0241935483870968	0	0	0.0116279069767442	0.0117647058823529	0.0106382978723404
2L.1339375380221	0.200892857142857	0.235294117647059	0.166666666666667	0.206521739130435	0.21259842519685	0.333333333333333	0.16260162601626
2L.5875776932578	0.156862745098039	0.135593220338983	0.151260504201681	0.0689655172413793	0.145454545454545	0.108910891089109	0.103448275862069
2L.738870310119	0.138297872340426	0.0595238095238095	0.0731707317073171	0.0769230769230769	0.0493827160493827	0	0
2L.1339929458035	0.0604651162790698	0.0099009900990099	0	0	0	0	0
2L.5767417158987	0.136690647482014	0.155172413793103	0.124031007751938	0.272727272727273	0.367816091954023	0.329268292682927	0.329411764705882
2L.819931518465	0.0246913580246914	0.008	0	0	0	0	0.0087719298245614
2L.9371670416033	0.00699300699300699	0	0	0	0	0	0
2L.2418269689175	0.0734463276836158	0.0542635658914729	0.0909090909090909	0.180790960451977	0.252032520325203	0.340740740740741	0.308219178082192
2L.4056987230978	0.012012012012012	0	0	0	0	0	0
2L.7705727195269	0.00440528634361234	0	0	0	0	0	0
2L.1356498852101	0.0149253731343284	0.0245901639344262	0.0142857142857143	0.021505376344086	0	0	0
2L.2337648022498	0.0364372469635627	0.0803571428571429	0.0410958904109589	0.127167630057803	0.08	0.0301204819277108	0.0104166666666667
2L.8825189746549	0.00602409638554217	0	0	0	0	0.0099009900990099	0
2L.3579870984180	0.0053475935828877	0	0	0	0	0	0
2L.7387682516018	0.0804597701149425	0.131578947368421	0.0298507462686567	0.0365853658536585	0.0714285714285714	0.0666666666666667	0.0648148148148148
2L.8237808332304	0.403162055335968	0.452380952380952	0.461038961038961	0.608247422680412	0.634146341463415	0.573170731707317	0.493670886075949
2L.5633246077364	0.104972375690608	0.159090909090909	0.0397727272727273	0.0188679245283019	0.0769230769230769	0.102272727272727	0.04
2L.4885977886879	0.317241379310345	0.285714285714286	0.37037037037037	0.317241379310345	0.239130434782609	0.242105263157895	0.44954128440367
2L.4586973549701	0.553846153846154	0.507352941176471	0.411764705882353	0.329268292682927	0.235294117647059	0.197368421052632	0.166666666666667
2L.2191229919874	0.0361990950226244	0.018018018018018	0	0	0	0	0
2L.5721152423725	0.10625	0.144230769230769	0.193548387096774	0.17877094972067	0.253968253968254	0.271186440677966	0.296296296296296
2L.5135628610272	0.0135593220338983	0	0	0	0	0	0
2L.4039076763218	0.368715083798883	0.302752293577982	0.261904761904762	0.348623853211009	0.195121951219512	0.193181818181818	0.347457627118644
2L.2486613366960	0.0116279069767442	0.0673076923076923	0.0178571428571429	0.0779220779220779	0.0149253731343284	0.0120481927710843	0.0277777777777778
2L.705432414303	0	0	0.024390243902439	0	0	0	0
2L.6852404474557	0.0532786885245902	0.0510204081632653	0.069620253164557	0.0957446808510638	0.0357142857142857	0.0891089108910891	0.0794701986754967
2L.2851366317502	0.025	0.0147058823529412	0.128571428571429	0.0411764705882353	0	0.0236686390532544	0
2L.2284548184473	0	0	0.00694444444444444	0	0	0	0
2L.8549361763250	0.126436781609195	0.0891089108910891	0.0769230769230769	0.123529411764706	0.0833333333333333	0.176470588235294	0.0705882352941176
2L.206244288004	0.0105263157894737	0.0357142857142857	0	0.0153846153846154	0.0181818181818182	0	0.0217391304347826
2L.9976190290716	0.505681818181818	0.520833333333333	0.388059701492537	0.625	0.355769230769231	0.341666666666667	0.543859649122807
2L.6882263202433	0.00628930817610063	0.031496062992126	0.0431034482758621	0.047244094488189	0.0666666666666667	0.112359550561798	0.0776699029126214
2L.7480845664721	0.0488997555012225	0.0402298850574713	0.00657894736842105	0	0	0	0
2L.7534785628050	0.17479674796748	0.161290322580645	0.211920529801325	0.207792207792208	0.31404958677686	0.21505376344086	0.187919463087248
2L.7104075984221	0.385474860335196	0.269565217391304	0.368794326241135	0.25	0.136363636363636	0.147368421052632	0.076271186440678
2L.6822943274439	0.0445544554455446	0.0579710144927536	0.0692307692307692	0.00862068965517241	0	0	0
2L.1387932674885	0.225274725274725	0.163265306122449	0.174496644295302	0.151515151515152	0.0824742268041237	0.0769230769230769	0.111111111111111
2L.6513343260807	0.163120567375887	0.113636363636364	0.12	0.0855614973262032	0.0476190476190476	0.128205128205128	0.12621359223301
2L.3548827565988	0.0194174757281553	0.0689655172413793	0.0725806451612903	0.0303030303030303	0.0454545454545455	0.0689655172413793	0.0975609756097561
2L.7568537969368	0.0739130434782609	0.0285714285714286	0.0434782608695652	0.0567375886524823	0	0	0.0188679245283019
2L.2599069711323	0.633204633204633	0.526881720430108	0.442477876106195	0.243243243243243	0.340425531914894	0.26530612244898	0.17910447761194
2L.7195324600294	0.404624277456647	0.353448275862069	0.359375	0.362068965517241	0.390804597701149	0.531914893617021	0.343137254901961
2L.4200854957587	0.028125	0.0884353741496599	0.0886075949367089	0.0666666666666667	0.0441176470588235	0.0306748466257669	0.0137931034482759
2L.7234435688080	0.0271084337349398	0.00735294117647059	0.0458715596330275	0.0540540540540541	0.0315789473684211	0.0476190476190476	0.058252427184466
2L.4975114769687	0.338235294117647	0.349593495934959	0.285714285714286	0.362962962962963	0.379310344827586	0.418918918918919	0.373333333333333
2L.8567847829862	0.242268041237113	0.129032258064516	0.178571428571429	0.129411764705882	0.0740740740740741	0.0495049504950495	0.0833333333333333
2L.9843055223913	0	0	0	0	0	0	0.00884955752212389
2L.9066736701947	0.0072463768115942	0	0	0	0	0	0
2L.4540441879862	0.03125	0	0.00512820512820513	0	0	0	0
2L.3651481670944	0.0225806451612903	0.0297029702970297	0.0223463687150838	0	0	0	0
2L.3647051581545	0.0285714285714286	0.0368098159509202	0.113636363636364	0.285714285714286	0.24	0.125	0.168918918918919
2L.7225573304945	0.437931034482759	0.412698412698413	0.375	0.382352941176471	0.301075268817204	0.230769230769231	0.216216216216216
2L.8710519085397	0.200934579439252	0.289719626168224	0.321428571428571	0.227272727272727	0.231707317073171	0.3	0.352112676056338
2L.8685667168524	0.486486486486487	0.481751824817518	0.492063492063492	0.488095238095238	0.53125	0.483516483516484	0.505494505494505
2L.6183789279258	0.00341296928327645	0.0153846153846154	0	0	0	0	0
2L.9142246395040	0.112299465240642	0.177777777777778	0.0888888888888889	0.195121951219512	0.138888888888889	0.0952380952380952	0.188679245283019
2L.4496830062227	0.0112994350282486	0.0104166666666667	0.00909090909090909	0.0235294117647059	0.0103092783505155	0.0238095238095238	0.0344827586206897
2L.3076558360936	0.00602409638554217	0	0	0	0	0	0
2L.5094389508924	0.0161290322580645	0.00769230769230769	0	0.0301507537688442	0.0168067226890756	0.00719424460431655	0.0132450331125828
2L.4644579870969	0.189189189189189	0.0747663551401869	0.192771084337349	0.0679611650485437	0.0597014925373134	0.130434782608696	0.0920245398773006
2L.1883990614466	0.0146341463414634	0.0412371134020619	0.036036036036036	0.0333333333333333	0.0151515151515152	0	0
2L.6979119427989	0.0306748466257669	0.0752688172043011	0	0.00588235294117647	0.016260162601626	0	0
2L.1839150656008	0.480874316939891	0.649122807017544	0.607843137254902	0.325581395348837	0.419354838709677	0.410714285714286	0.533333333333333
2L.2153590795260	0.0121951219512195	0.0119047619047619	0.00671140939597315	0	0.00628930817610063	0.010989010989011	0
2L.6757453527130	0.0701754385964912	0.0256410256410256	0.0153846153846154	0.0919540229885057	0.116788321167883	0.122222222222222	0.167883211678832
2L.6907770183435	0.378277153558052	0.3	0.333333333333333	0.411764705882353	0.29375	0.256410256410256	0.329411764705882
2L.3965182805895	0.0914634146341463	0.0970873786407767	0.0948275862068965	0.086734693877551	0.0897435897435897	0.108910891089109	0.0188679245283019
2L.5736357104637	0.0343137254901961	0.0275862068965517	0.0230769230769231	0	0	0	0
2L.3923294075725	0.153558052434457	0.0901639344262295	0.0483870967741935	0.0508474576271186	0.0597014925373134	0.0612244897959184	0.0540540540540541
2L.5818551571937	0.42603550295858	0.504504504504504	0.469230769230769	0.386934673366834	0.485148514851485	0.518867924528302	0.476190476190476
2L.1615956770648	0.175531914893617	0.282258064516129	0.310344827586207	0.105263157894737	0.161290322580645	0.152380952380952	0.0909090909090909
2L.5095063449716	0.161971830985915	0.0510204081632653	0.0294117647058824	0.0802469135802469	0.0588235294117647	0.0212765957446809	0.0983606557377049
2L.1036825702750	0.00571428571428571	0.0459770114942529	0.024390243902439	0	0	0	0
2L.4749653939376	0.0225563909774436	0.0336134453781513	0.0625	0	0.0116279069767442	0	0
2L.3792000726204	0.342857142857143	0.447619047619048	0.214285714285714	0.204878048780488	0.183333333333333	0.0967741935483871	0.115107913669065
2L.8633897236261	0.0628571428571429	0.0138888888888889	0.0654205607476635	0.0232558139534884	0.021505376344086	0	0.0493827160493827
2L.7429371109147	0	0.03125	0	0	0.0120481927710843	0.032258064516129	0.0645161290322581
2L.7955573641924	0.0303030303030303	0.0188679245283019	0	0	0	0	0
2L.8339247002386	0.0170212765957447	0	0.00826446280991736	0	0	0	0
2L.5485198597077	0.0457142857142857	0.0661157024793388	0.00892857142857143	0.0099009900990099	0.0560747663551402	0.0434782608695652	0.100917431192661
2L.3143996460884	0.0194805194805195	0	0.0072992700729927	0.0985915492957746	0.0752688172043011	0.0649350649350649	0.024390243902439
2L.6743174325121	0.0053475935828877	0	0	0	0.00862068965517241	0	0
2L.5749307434148	0.051948051948052	0.0568181818181818	0.137931034482759	0.0827586206896552	0.0377358490566038	0.0865384615384615	0.0210526315789474
2L.5733494795215	0.0291970802919708	0.037037037037037	0	0	0.0285714285714286	0.0113636363636364	0.0491803278688525
2L.7251256458737	0.145631067961165	0.125	0.0598290598290598	0.0727272727272727	0.105882352941176	0.0833333333333333	0.0813953488372093
2L.3676101640124	0.0043859649122807	0	0	0	0	0	0
2L.4297107790306	0.0068259385665529	0	0	0.0181818181818182	0.0136986301369863	0.0208333333333333	0.0125
2L.5004248315326	0.010752688172043	0.0158730158730159	0.0115606936416185	0	0	0	0
2L.1350493611482	0.0888888888888889	0.0952380952380952	0.0476190476190476	0.0571428571428571	0.194174757281553	0.211764705882353	0.257575757575758
2L.7189771748279	0.0186335403726708	0.09	0.0235294117647059	0.0140845070422535	0.0391061452513966	0.0833333333333333	0.0775862068965517
2L.6286868282759	0.0205278592375367	0.0552486187845304	0	0.023696682464455	0.0857142857142857	0.119617224880383	0.0833333333333333
2L.8251786540869	0.0151515151515152	0.0222222222222222	0.0125	0.0142857142857143	0	0	0
2L.4073449759954	0.0103626943005181	0	0	0	0	0	0
2L.142308505259	0.415300546448087	0.475	0.495238095238095	0.533333333333333	0.36697247706422	0.444444444444444	0.472222222222222
2L.4724244683333	0.0210526315789474	0.027027027027027	0.0142857142857143	0	0	0	0
2L.7072992266358	0.0917874396135266	0.024390243902439	0.00917431192660551	0.0493827160493827	0.0288461538461538	0.0714285714285714	0.0555555555555556
2L.3469050558365	0.167741935483871	0.0774647887323944	0.0707964601769911	0.111111111111111	0.0735294117647059	0.126436781609195	0.223404255319149
2L.1599464507677	0.161676646706587	0.149122807017544	0.16	0.148936170212766	0.1875	0.137931034482759	0.175
2L.6843674169733	0.0103092783505155	0.0170940170940171	0	0	0	0	0
2L.2180279476243	0.0614334470989761	0.0721649484536082	0.0441176470588235	0.0757575757575758	0.0460526315789474	0.256756756756757	0.108433734939759
2L.2642104070209	0.251366120218579	0.126126126126126	0.19	0.105882352941176	0.0674157303370786	0.142857142857143	0.149532710280374
2L.3863866368703	0.0160427807486631	0.0172413793103448	0	0	0	0	0
2L.4372309636381	0.0155440414507772	0.124031007751938	0.161290322580645	0.265957446808511	0.323943661971831	0.333333333333333	0.265625
2L.8589440756712	0.023489932885906	0.0123456790123457	0.0196078431372549	0.0163934426229508	0.0248447204968944	0.00961538461538462	0.0114942528735632
2L.397870503002	0	0.0123456790123457	0.0087719298245614	0	0	0.0142857142857143	0
2L.8614925130831	0.062043795620438	0.0681818181818182	0.0144927536231884	0	0	0	0
2L.3284797961950	0.0481099656357388	0.00943396226415094	0.0163934426229508	0.0119760479041916	0	0	0
2L.8680763259955	0	0	0	0.0050761421319797	0.00689655172413793	0.0155038759689922	0
2L.8920292188244	0.0892857142857143	0.0416666666666667	0.0196078431372549	0	0.074468085106383	0	0
2L.128146463445	0.460176991150442	0.420289855072464	0.449275362318841	0.473684210526316	0.470588235294118	0.489795918367347	0.311827956989247
2L.3911225465394	0.0653266331658292	0.0707964601769911	0.0532544378698225	0.0925925925925926	0.1	0.1375	0.120481927710843
2L.4810796387198	0.49645390070922	0.42156862745098	0.317647058823529	0.416666666666667	0.141176470588235	0.233766233766234	0.166666666666667
2L.9728849633942	0.0729166666666667	0.0104166666666667	0.0112359550561798	0	0	0	0
2L.3460309286960	0.00655737704918033	0	0	0	0	0	0
2L.5849680170469	0.35632183908046	0.295081967213115	0.305084745762712	0.323943661971831	0.321428571428571	0.26984126984127	0.557692307692308
2L.385192594211	0.0308641975308642	0.0701754385964912	0.0602409638554217	0.04	0.0434782608695652	0.045	0.0133333333333333
2L.9064824204001	0.0134529147982063	0.0285714285714286	0.0495867768595041	0.0714285714285714	0.131147540983607	0.0384615384615385	0.0689655172413793
2L.6078250272378	0.0116731517509728	0	0	0	0	0	0
2L.6682654964686	0.00649350649350649	0.0512820512820513	0	0	0	0	0
2L.8286616102206	0.203125	0.22972972972973	0.0752688172043011	0.0681818181818182	0.121212121212121	0.05	0.0571428571428571
2L.6309080977251	0.0191082802547771	0	0	0	0	0	0
2L.7576153986163	0.293286219081272	0.26890756302521	0.447761194029851	0.426573426573427	0.388888888888889	0.472602739726027	0.380530973451327
2L.9937204917861	0	0.00826446280991736	0.0234375	0	0	0	0
2L.8870417615410	0.0256410256410256	0	0	0	0	0	0
2L.264563400133	0.320388349514563	0.234567901234568	0.246376811594203	0.1875	0.316666666666667	0.3	0.146067415730337
2L.4008921235147	0.0251572327044025	0.0638297872340425	0.0740740740740741	0	0.0112359550561798	0.01	0
2L.6332243772333	0.0538922155688623	0.037037037037037	0	0.008	0	0	0
2L.2424726384805	0.113553113553114	0.103174603174603	0.115702479338843	0.136363636363636	0.216216216216216	0.0606060606060606	0.0909090909090909
2L.8833784639086	0.0384615384615385	0.0363636363636364	0.0508474576271186	0.038961038961039	0	0.0128205128205128	0.0144927536231884
2L.777523319727	0.0102564102564103	0	0	0	0	0	0
2L.304571990789	0.0560747663551402	0.0136986301369863	0	0	0	0	0
2L.8057984648676	0.00574712643678161	0.0256410256410256	0	0	0	0	0
2L.7934627370289	0.0615384615384615	0.0769230769230769	0.0105263157894737	0.0135135135135135	0.018348623853211	0.0178571428571429	0.0263157894736842
2L.4112558284987	0.443877551020408	0.517241379310345	0.25	0.378947368421053	0.319148936170213	0.276315789473684	0.430379746835443
2L.2146774719941	0.105263157894737	0.0804597701149425	0.0952380952380952	0.0222222222222222	0.040983606557377	0.0384615384615385	0.0327868852459016
2L.1725234223887	0.32089552238806	0.194444444444444	0.212765957446809	0.130434782608696	0.205128205128205	0.140625	0.166666666666667
2L.5968690629412	0	0	0	0	0	0	0.0111111111111111
2L.1791956903056	0.228915662650602	0.213483146067416	0.318181818181818	0.185714285714286	0.283018867924528	0.283582089552239	0.368421052631579
2L.2335208330774	0.062015503875969	0.142857142857143	0.0853658536585366	0.0655737704918033	0.0816326530612245	0.0821917808219178	0.104477611940299
2L.2539599205682	0.137404580152672	0.293333333333333	0.194174757281553	0.275862068965517	0.185185185185185	0.115384615384615	0.075
2L.9219336255545	0.249084249084249	0.255102040816327	0.233082706766917	0.271428571428571	0.223684210526316	0.181818181818182	0.186666666666667
2L.4876537084537	0.160377358490566	0.0972222222222222	0.27027027027027	0.216216216216216	0.32258064516129	0.226666666666667	0.357142857142857
2L.707728921365	0.0106382978723404	0.0256410256410256	0.043859649122807	0.0298507462686567	0.0434782608695652	0.0410958904109589	0.00869565217391304
2L.233233880683	0.189189189189189	0.223404255319149	0.163265306122449	0.0888888888888889	0.112903225806452	0.0317460317460317	0.0491803278688525
2L.9102473963591	0.264248704663212	0.286821705426357	0.151219512195122	0.159420289855072	0.160493827160494	0.147727272727273	0.15929203539823
2L.4243644164731	0.0217391304347826	0.0105263157894737	0.0636363636363636	0.045045045045045	0.0206185567010309	0.0206185567010309	0.0309278350515464
